"Year","geographic_level","country_code","country_name","region_code","Region","LANumber","new_la_code","LA_name","PriNOR","For_3_P","For_1_P","SecNOR","For_3_S","For_1_S","Quan_P_Su","Quan_S_Su","PRI_NoR19","SEC_NoR19","SEC_NoR15","PRI_NoR15","An_P_gro","An_S_gro","NoR_10_to_15_P_percent","NoR_10_to_15_S_percent","NoR_10_to_19_P_percent","NoR_10_to_19_S_percent","NoR_15_to_current_P_percent","NoR_15_to_current_S_percent","NoR_19_to_current_P_percent","NoR_19_to_current_S_percent","Ban_P_gro","Ban_S_gro","Qual_P_1_N","Qual_P_2_N","Qual_P_3_N","Qual_P_4_N","Qual_P_0_N","Qual_P_Prop","Qual_P_1_E","Qual_P_2_E","Qual_P_3_E","Qual_P_4_E","Qual_P_0_E","Qual_S_Prop","KS2Mat_WAA_N","KS2Mat_AA_N","KS2Mat_A_N","KS2Mat_BA_N","KS2Mat_WBA_N","KS2Mat_NR_N","Qual_KS2Mat_Prop","KS2Mat_WAA_E","KS2Mat_AA_E","KS2Mat_A_E","KS2Mat_BA_E","KS2Mat_WBA_E","KS2Mat_NR_E","KS2Read_WAA_N","KS2Read_AA_N","KS2Read_A_N","KS2Read_BA_N","KS2Read_WBA_N","KS2Read_NR_N","Qual_KS2Read_Prop","KS2Read_WAA_E","KS2Read_AA_E","KS2Read_A_E","KS2Read_BA_E","KS2Read_WBA_E","KS2Read_NR_E","Qual_S_1_N","Qual_S_2_N","Qual_S_3_N","Qual_S_4_N","Qual_S_0_N","Qual_KS4_Prop","Qual_S_1_E","Qual_S_2_E","Qual_S_3_E","Qual_S_4_E","Qual_S_0_E","KS4_WAA_N","KS4_AA_N","KS4_A_N","KS4_BA_N","KS4_WBA_N","KS4_NR_N","KS4_WAA_E","KS4_AA_E","KS4_A_E","KS4_BA_E","KS4_WBA_E","KS4_NR_E","PriCap10","SecCap10","PriCap","SecCap","Quan_P_UP","Quan_S_UP","Quan_P_In","Quan_S_In","Quan_P_RP","Quan_S_RP","Quan_P_PP","Quan_S_PP","Pref_P_1_CY","Pref_P_2_CY","Pref_P_3_CY","Pref_S_1_CY","Pref_S_2_CY","Pref_S_3_CY","Pref_P_T3_CY","Pref_S_T3_CY","Pref_P_1_NY","Pref_P_2_NY","Pref_P_3_NY","Pref_S_1_NY","Pref_S_2_NY","Pref_S_3_NY","Pref_P_T3_NY","Pref_S_T3_NY","CPP_P_NS","CPP_P_EP","CPP_P_ET","CPP_S_NS","CPP_S_EP","CPP_S_ET","Projects_P_NS","Projects_P_EP","Projects_P_ET","Projects_S_NS","Projects_S_EP","Projects_S_ET","Cost_P_NS","Cost_P_EP","Cost_P_ET","Cost_S_NS","Cost_S_EP","Cost_S_ET","Places_P_NS","Places_P_EP","Places_P_ET","Places_S_NS","Places_S_EP","Places_S_ET","Funding","NoR_10_to_break_P_percent","NoR_10_to_break_S_percent","NoR_break_to_current_P_percent","NoR_break_to_current_S_percent"
"2023/24","Local authority","E92000001","England","E12000009","South West","801","E06000023","Bristol, City of","33824","-0.021227531","0.00227649","22096","0.007784214","-0.000407314","0.195501559","0.068275545","36179","18328","16173","33040","-0.038759461","-0.008101014","0.189987394","0.046728367","0.3030434","0.18620154","0.023728814","0.366227663","-0.06509301","0.20558708","0.218224383","0.430069251","0","0","0","0","0","z","6083","28552","4579","840","0","z","0","0","0","0","0","0","z","2100","5089","16052","8713","5981","2119","0","0","0","0","0","0","z","4473","4610","19088","3158","6606","2119","0","0","0","0","2100","z","1530","20763","0","2060","0","0","0","0","0","0","2100","5355","7555","2640","5868","2935","0","30056","20878","39574","27293","14.04457472","10.6767303","9518","6415","0","360","0","60","93.6226167","4.843304843","0.942362481","78.98824517","11.20906801","3.694374475","99.40828402","93.89168766","93.29228062","4.816362437","0.967670992","82.13028169","10.34330986","3.411091549","99.07631405","95.8846831","24659.76821","20654.29558","9765.069554","29874.5504","28407.86333","10962.18256","70","1204","616","12","144","41","585990072.1","2652755107","207937391.1","337701917.7","846980445.2","35046097.64","23763","128436","21294","11304","29815","3197","197634082.3","0.3030434","0.046728367","-0.06509301","0.366227663"
"2023/24","Local authority","E92000001","England","E13000002","Outer London","306","E09000008","Croydon","30951","0.008044974","0.00785112","19075","0.015779817","-0.009698558","0.199049317","0.238724964","32706","18256","17440","31548","0.001712384","-0.026946265","0.148871085","-0.040492958","0.191041515","0.004401408","-0.018923545","0.09375","-0.053659879","0.044861963","0.127130371","0.049460827","0","0","0","0","0","z","7894","27876","1889","0","0","1","0","0","0","0","0","0","z","6592","5530","18295","2556","2297","2389","0","0","0","0","0","0","z","5128","3585","19964","3000","3593","2389","0","220","0","0","0","z","4415","16613","4259","0","0","0","0","0","0","0","220","1044","6628","11385","2015","2085","2130","28209","22711","37869","29897","18.93633315","20.35655751","9660","7186","0","0","0","0","86.84563758","7.44966443","2.438478747","71.32058693","13.91729658","5.780346821","96.73378076","91.01823032","86.72545834","7.565560455","2.204687863","70.9567971","15.04184574","5.519113323","96.49570666","91.51775616","29542.89063","24744.2551","11698.74669","35790.30295","34033.1828","13132.91178","70","1204","616","12","144","41","702027710.1","3178053148","249113112.1","404573584.6","1014699345","41985918.95","23763","128436","21294","11304","29815","3197","214346094.7","0.191041515","-0.040492958","-0.053659879","0.09375"
"2023/24","Local authority","E92000001","England","E12000002","North West","888","E10000017","Lancashire","95751","0.003592652","0.009054736","69551","0.016592141","0.010697186","0.114120363","0.085093941","98077","64107","60680","93821","0.007832816","0.021121192","0.079618421","-0.065210358","0.128593128","-0.012416619","0.020571087","0.146193144","-0.02371606","0.084920523","0.101827346","0.071449479","0","396","0","0","0","1","12749","83305","8466","574","0","1","0","0","186","0","0","210","0","6689","18061","61014","8110","9216","2004","0","0","126","60","0","210","0","6838","6540","76016","4786","8910","2004","0","239","0","0","0","0.489539749","7121","48350","18242","2349","0","34","83","122","0","0","0","13397","6111","20668","21187","14699","0","100778","78464","106022","79870","9.09339571","9.916113685","5244","1406","1360","170","1030","1243","93.9544345","4.27990236","0.854353133","86.11501687","8.042744657","2.762935883","99.08868999","96.92069741","93.00428477","4.861568886","0.972313777","86.32416787","7.872648336","2.619392185","98.83816744","96.81620839","24415.61209","20449.7976","9668.385697","29578.76277","28126.59736","10853.6461","70","1204","616","12","144","41","580188190.1","2626490205","205878605","334358334.4","838594500.2","34699106.57","23763","128436","21294","11304","29815","3197","201528509.3","0.128593128","-0.065210358","-0.02371606","0.146193144"
"2023/24","Local authority","E92000001","England","E12000005","West Midlands","894","E06000020","Telford and Wrekin","16157","-0.00092839","0.041653772","12682","0.029806024","0.001103927","0.07351962","0.02209481","16099","10411","9659","14664","0.058674259","0.039268254","0.0889648","-0.073654934","0.195529482","-0.001534478","0.101813966","0.312972357","0.003602708","0.218134665","0.199836626","0.216265465","0","0","0","0","140","z","2689","12835","1470","0","0","0","0","0","0","0","0","140","z","2063","490","10391","2124","1210","716","0","0","0","0","0","140","z","2202","2798","8664","1494","1120","716","0","0","100","0","0","0","760","7326","3200","0","0","0","0","0","0","100","0","0","3386","2100","3500","2300","0","14935","11257","17414","14561","6.793384633","6.331982693","2479","3304","440","150","630","360","93.81443299","4.12371134","0.736377025","73.76775272","11.52882206","2.255639098","98.67452135","87.55221387","93.16326531","4.795918367","0.663265306","74.58843394","9.919797383","3.03925707","98.62244898","87.54748839","23438.98761","19631.8057","9281.650269","28395.61226","27001.53346","10419.50025","70","1204","616","12","144","41","556980662.5","2521430597","197643460.8","320984001","805050720.1","33311142.31","23763","128436","21294","11304","29815","3197","59367037.49","0.195529482","-0.073654934","0.003602708","0.312972357"
"2023/24","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","383","E08000035","Leeds","68510","-0.010100715","0.009370895","49127","0.017709203","0.011439738","0.108402582","0.056104518","69550","41110","37574","63090","-0.009458473","0.045005801","0.155854387","-0.050010113","0.274206255","0.039391181","0.085909019","0.307473253","-0.014953271","0.195013379","0.255152703","0.242086367","80","113","0","0","0","1","9323","60156","3779","514","0","1","53","0","140","0","0","0","0.274611399","8936","18048","35818","5724","4092","1154","53","80","60","0","0","0","0.689119171","6650","6896","50304","5830","2938","1154","70","158","0","0","0","1","17600","37537","3330","0","0","70","158","0","0","0","0","16370","15893","10877","6324","6153","2850","59574","48110","73562","60375","8.078899432","9.396273292","13988","12265","780","890","0","0","92.73194672","5.036223417","0.841318065","82.65349479","8.30677714","2.549394519","98.6094882","93.50966645","93.08221659","4.503199324","1.134854521","83.95915328","7.658759706","2.116796086","98.72027043","93.73470907","22218.207","18609.31582","8798.230984","26916.67412","25595.20359","9876.817948","70","1204","616","12","144","41","527971253","2390106086","187349530.6","304266084.3","763120995.1","31576186.98","23763","128436","21294","11304","29815","3197","325814607.1","0.274206255","-0.050010113","-0.014953271","0.307473253"
"2023/24","Local authority","E92000001","England","E12000004","East Midlands","831","E06000015","Derby","23415","-0.03476404","0.018791373","17674","-0.000961865","0.011202897","0.101023856","0.061714758","23749","14967","14015","22069","0.035105701","0.031628381","0.131859678","-0.032981439","0.218022361","0.032705444","0.06099053","0.261077417","-0.01406375","0.180864569","0.200892399","0.219485269","0","0","0","0","315","z","2399","19650","3258","0","0","1","0","0","0","0","0","315","z","1951","3233","10204","4127","2628","3164","0","0","0","0","0","315","z","2263","1374","9142","4235","5129","3164","0","180","0","0","0","1","1265","17655","2250","0","0","0","180","0","0","0","0","0","4438","6455","3796","5881","600","21873","17340","25983","21770","10.52611323","9.972439136","4110","4430","650","50","0","90","95.10748703","3.595255745","0.33358043","83.34949887","9.925638539","2.10151956","99.0363232","95.37665697","92.28045326","5.134560907","1.45184136","84.05023548","9.324960754","2.95133438","98.86685552","96.32653061","25148.08046","21063.29153","9958.437267","30466.12565","28970.39528","11179.25548","70","1204","616","12","144","41","597593835.9","2705284911","212054963.2","344389084.4","863752335.2","35740079.77","23763","128436","21294","11304","29815","3197","59878926.57","0.218022361","-0.032981439","-0.01406375","0.261077417"
"2023/24","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","811","E06000011","East Riding of Yorkshire","23456","-0.021018076","-0.008825034","17447","0.006877973","0.001834126","0.209593892","0.245796733","24826","16619","17099","24213","-0.044039905","-0.006992606","0.04200198","-0.120286052","0.068382321","-0.144981221","-0.031264197","0.020352067","-0.055184081","0.049822492","0.009424625","-0.102382055","0","100","0","0","0","1","2128","23881","1859","0","0","z","0","0","100","0","0","0","0","713","1435","16171","3914","3236","2399","0","0","100","0","0","0","0","612","2294","17184","2772","2607","2399","0","0","0","0","0","z","1800","20624","2274","0","0","0","0","0","0","0","0","1750","3332","6591","9341","3684","0","27287","24640","27831","25118","16.01451619","22.74066407","544","478","20","60","95","0","97.08260105","2.038664323","0.281195079","96.78210236","2.175911738","0.214526509","99.40246046","99.17254061","96.24866024","2.250803859","0.321543408","97.77495232","1.716465353","0.158931977","98.8210075","99.65034965","22218.207","18609.31582","8798.230984","26916.67412","25595.20359","9876.817948","70","1204","616","12","144","41","527971253","2390106086","187349530.6","304266084.3","763120995.1","31576186.98","23763","128436","21294","11304","29815","3197","21390811.01","0.068382321","-0.120286052","-0.055184081","0.020352067"
"2023/24","Local authority","E92000001","England","E12000006","East of England","919","E10000015","Hertfordshire","97168","-0.007698008","0.001564301","75595","0.021033137","0.006296713","0.136725691","0.09406145","100001","67498","63701","95066","-0.012329162","0.015887294","0.11789746","-0.009515961","0.175928975","0.049523425","0.022110954","0.186716064","-0.028329717","0.11995911","0.14261524","0.17542332","165","180","0","0","840","1","14953","84460","8770","0","0","z","0","0","345","0","0","840","0","11900","15834","51310","11344","7191","10604","0","0","345","0","0","840","0","12813","12791","57707","7334","6934","10604","0","0","0","0","0","z","33324","59236","6453","1430","1200","0","0","0","0","0","0","27561","24454","30613","12420","3294","3301","92347","88526","108908","104722","11.44268557","10.25954432","16561","16196","550","450","469","385","89.53125","6.59375","1.7265625","76.86966585","10.52365109","4.65065818","97.8515625","92.04397512","87.97724794","7.480130902","2.103786816","75.83035258","11.48988977","4.854368932","97.56116565","92.17461129","24171.45597","20245.29963","9571.70184","29282.97514","27845.33138","10745.10964","70","1204","616","12","144","41","574386308.2","2600225303","203819819","331014751","830208555.2","34352115.5","23763","128436","21294","11304","29815","3197","325775764.3","0.175928975","-0.009515961","-0.028329717","0.186716064"
"2023/24","Local authority","E92000001","England","E13000002","Outer London","320","E09000031","Waltham Forest","22643","0.052245727","0.026719074","14473","-0.001036413","0.017826297","0.172257608","0.095135353","24278","13516","12929","23773","0.03418275","0.011676916","0.167517926","0.006226165","0.192319026","0.051910655","-0.047532915","0.119421456","-0.067344921","0.070804972","0.112022395","0.126391159","30","0","0","0","0","1","8610","19110","420","0","0","1","30","0","0","0","0","0","1","6720","7740","10140","2880","210","450","30","0","0","0","0","0","1","4410","4170","15390","3720","0","450","0","150","0","0","0","0.2","1520","15013","900","0","0","0","30","60","60","0","0","620","2879","8734","3400","1800","0","20046","15639","26910","18843","17.21664809","11.47375683","6864","3204","20","50","90","0","92.84568495","4.812319538","1.058710298","77.68707483","12.38095238","3.639455782","98.71671479","93.70748299","90.18855864","5.880472995","1.821668265","84.55640745","9.017889741","2.519167579","97.8906999","96.09346477","29542.89063","24744.2551","11698.74669","35790.30295","34033.1828","13132.91178","70","1204","616","12","144","41","702027710.1","3178053148","249113112.1","404573584.6","1014699345","41985918.95","23763","128436","21294","11304","29815","3197","214374770.5","0.192319026","0.006226165","-0.067344921","0.119421456"
"2023/24","Local authority","E92000001","England","E12000005","West Midlands","937","E10000031","Warwickshire","46416","0.018915891","0.013012754","34554","0.05802512","0.017422006","0.114772079","0.070302884","44783","30245","27970","41766","0.030463633","0.057243734","0.080984548","-0.058122306","0.159070321","0.018487338","0.111334578","0.235395066","0.03646473","0.14246983","0.201335507","0.163591056","0","91","0","0","630","1","4965","43224","2912","202","0","1","56","0","0","0","35","630","0.615384615","2373","3075","27582","7595","5323","5355","0","56","0","0","35","630","0.615384615","4049","4892","30118","3180","3709","5355","200","300","0","0","900","0.4","9731","26414","2329","2960","0","0","200","300","0","0","900","7085","6496","14862","8098","3993","900","43489","36185","51394","44514","10.20157995","11.13806892","7905","8329","790","420","1450","1200","91.54504278","6.02247945","1.207851032","78.67990654","10.51401869","3.490070093","98.77537326","92.68399533","90.59357768","5.692507298","1.3298735","81.17837202","11.00499559","2.821040259","97.61595848","95.00440788","23438.98761","19631.8057","9281.650269","28395.61226","27001.53346","10419.50025","70","1204","616","12","144","41","556980662.5","2521430597","197643460.8","320984001","805050720.1","33311142.31","23763","128436","21294","11304","29815","3197","187357909.6","0.159070321","-0.058122306","0.03646473","0.235395066"
"2023/24","Local authority","E92000001","England","E12000008","South East","846","E06000043","Brighton and Hove","16658","-0.015668147","0.003061592","11899","0.013530549","0.005630725","0.230246305","0.168531432","18607","11471","11018","18495","-0.061952215","-0.02235482","0.11301679","-0.034947885","0.119756875","0.004729789","-0.099324142","0.079960065","-0.104745526","0.037311481","0.002467353","0.042217745","0","0","0","0","0","z","1566","16011","2177","0","0","z","0","0","0","0","0","0","z","417","1326","11577","2810","1980","1644","0","0","0","0","0","0","z","1951","3681","11180","1298","0","1644","0","0","0","0","0","z","0","12372","2500","0","0","0","0","0","0","0","0","3339","3246","4662","2275","1350","0","18291","12622","20300","14872","17.06403941","14.91393222","2009","2250","0","10","0","0","91.67455061","5.439924314","1.608325449","77.72321429","13.83928571","4.151785714","98.72280038","95.71428571","91.24681934","6.361323155","1.475826972","79.54239569","13.27949753","3.992821893","99.08396947","96.81471512","27589.64166","23108.27129","10925.27584","33424.00193","31783.05501","12264.62009","70","1204","616","12","144","41","655612654.9","2967933932","232642823.7","377824917.8","947611785.2","39209990.42","23763","128436","21294","11304","29815","3197","62215954","0.119756875","-0.034947885","-0.104745526","0.079960065"
"2023/24","Local authority","E92000001","England","E13000002","Outer London","203","E09000011","Greenwich","23031","0.02483609","0.010464157","15586","-0.016296677","-0.003721288","0.190176322","0.073102822","24637","13277","11179","22735","-0.022838783","-0.006287694","0.211176815","-0.009480773","0.31250333","0.176413255","0.013019573","0.394221308","-0.065186508","0.173909769","0.226945821","0.381003013","0","0","0","0","0","z","6253","20907","630","0","0","z","0","0","0","0","0","0","z","5023","7188","11802","3387","390","0","0","0","0","0","0","0","z","2170","2714","17029","2726","3151","0","0","0","0","0","0","z","3000","13302","3522","0","0","0","0","0","0","0","0","1313","3550","6727","6602","1632","0","20631","15792","26950","20664","14.41929499","9.993224932","6319","4872","0","0","0","0","89.79255845","6.124464932","2.271978927","65.2027027","13.2985258","7.156019656","98.1890023","85.65724816","91.20028159","5.03343893","1.900739176","63.81877023","13.43042071","6.925566343","98.1344597","84.17475728","29542.89063","24744.2551","11698.74669","35790.30295","34033.1828","13132.91178","70","1204","616","12","144","41","702027710.1","3178053148","249113112.1","404573584.6","1014699345","41985918.95","23763","128436","21294","11304","29815","3197","160128665.1","0.31250333","-0.009480773","-0.065186508","0.394221308"
"2023/24","Local authority","E92000001","England","E12000004","East Midlands","925","E10000019","Lincolnshire","54282","-0.012895619","0.021738329","42565","0.015576178","0.018348408","0.146959665","0.083868572","56435","39216","38124","53053","0.0090822","0.047762246","0.075340522","-0.079708396","0.143890871","-0.053348139","0.023165514","0.116488301","-0.038150084","0.085398817","0.100251338","0.02749481","0","60","36","0","0","0.625","6055","50551","5999","105","0","1","0","0","30","0","0","66","0","3414","4883","37263","8034","5327","3789","0","0","30","0","0","66","0","3066","2366","43862","5190","4437","3789","0","150","0","0","0","1","3459","37538","11471","875","0","0","150","0","0","0","0","8341","10636","13403","10572","9751","640","56105","51656","62806","54553","13.1452409","10.47971697","6701","2897","670","1140","199","155","95.71557426","3.202044498","0.135297655","85.63671622","9.036845507","1.628959276","99.05291642","96.30252101","95.70496282","3.141599636","0.273182577","86.02922651","8.919123205","1.259763165","99.11974503","96.20811287","25148.08046","21063.29153","9958.437267","30466.12565","28970.39528","11179.25548","70","1204","616","12","144","41","597593835.9","2705284911","212054963.2","344389084.4","863752335.2","35740079.77","23763","128436","21294","11304","29815","3197","147130852.8","0.143890871","-0.079708396","-0.038150084","0.116488301"
"2023/24","Local authority","E92000001","England","E12000002","North West","359","E08000010","Wigan","25875","-0.022801932","0.001777778","19498","0.036670428","0.02118166","0.088286099","0.054037482","26528","17808","17082","25489","-0.015845411","0.034362499","0.075167672","-0.082402235","0.11899439","-0.043403524","0.015143788","0.141435429","-0.024615501","0.094901168","0.091449783","0.047378599","0","0","0","0","0","z","6010","19550","1541","0","0","z","0","0","0","0","0","0","z","5534","3538","13674","3165","1190","0","0","0","0","0","0","0","z","4561","1465","15920","2915","2240","0","0","0","0","0","0","z","1150","17403","1775","0","0","0","0","0","0","0","0","0","0","8649","6727","4952","0","25861","21289","27306","21283","5.555555556","6.831743645","1445","0","230","310","375","108","92.1865716","5.169340463","1.158645276","92.78626978","4.344328238","0.83132207","98.51455734","97.96192009","89.66953624","5.803943349","1.527353513","88.36078855","6.481231434","1.512287335","97.0008331","96.35430732","24415.61209","20449.7976","9668.385697","29578.76277","28126.59736","10853.6461","70","1204","616","12","144","41","580188190.1","2626490205","205878605","334358334.4","838594500.2","34699106.57","23763","128436","21294","11304","29815","3197","71692240.38","0.11899439","-0.082402235","-0.024615501","0.141435429"
"2023/24","Local authority","E92000001","England","E13000002","Outer London","312","E09000017","Hillingdon","26301","-0.005437056","0.010874111","18115","0.019707425","0.015125587","0.208277582","0.121539387","27936","16449","15495","26350","-0.007832402","0.021473917","0.190691369","0.024191949","0.262358789","0.087249653","-0.001859583","0.169086802","-0.058526632","0.101282753","0.18847718","0.197369291","34","0","0","0","0","1","3836","27124","1890","0","0","1","0","0","34","0","0","0","0","4612","8865","12690","2730","0","3953","0","34","0","0","0","0","1","1620","5824","17211","2730","1512","3953","0","225","0","0","0","1","5253","16807","3194","0","0","0","225","0","0","0","0","9426","5017","3232","4929","1050","1600","24225","21416","32434","25929","18.64093235","13.92649157","8209","4513","60","0","0","0","95.71045576","2.978850164","0.625558534","70.36933408","12.7308338","6.687185227","99.31486446","89.78735311","91.59445407","5.343731947","1.29982669","67.20044174","14.30149089","6.681391496","98.23801271","88.18332413","29542.89063","24744.2551","11698.74669","35790.30295","34033.1828","13132.91178","70","1204","616","12","144","41","702027710.1","3178053148","249113112.1","404573584.6","1014699345","41985918.95","23763","128436","21294","11304","29815","3197","113788539.5","0.262358789","0.024191949","-0.058526632","0.169086802"
